product_id,product_name,brand,category,ingredients,clean_label,price,discount,Average_units_sold,units_sold,average_rating,num_reviews,shelf_life,packaging_type,review_id,review_text,rating,platform,date,reviewer_location,sentiment_score,sentiment_category,transaction_id,purchase_date,quantity,price_per_unit,region,season,channel,ingredients_count,has_dates,has_cocoa,has_protein,customer_gender,age_numeric,Success
TWT_010,Double Cocoa Protein Bars - Box of 8,The Whole Truth,Protein Bars,"Almonds, Natural Flavoring, Cocoa, Dates, Whey Protein",0,800,0,636,492,4.4,48,12.0,Recyclable Plastic,REV_000652,"Disappointing purchase, won't buy again.",2,Instagram,2023-11-02 23:13:37,,-0.32,Negative,TXN_000652,2023-11-02 23:13:37,5,800,Delhi,Festive,Marketplace,5,1,1,1,0.0,40.0,1
TWT_018,CRUNCHY - Peanut Spread With Dates - Box of 325g,The Whole Truth,Peanut Butter,"Peanuts, Dates, Sea Salt",1,249,0,1091,1378,3.9,134,12.0,Recyclable Plastic,REV_000655,Packaging was damaged on arrival.,2,Instagram,2023-03-17 8:52:26,Delhi,-0.76,Negative,TXN_000655,2023-03-17 8:52:26,1,249,Delhi,Summer,Social Media,3,1,0,0,0.0,30.0,0
TWT_023,Double Cocoa Mini Protein Bars - Box of 12,The Whole Truth,Mini Bars,"Protein Powder, Dates, Cocoa Powder, Almonds, Cocoa",0,720,0,902,782,4.4,111,18.0,Eco-friendly,REV_000658,Standard protein supplement.,3,Instagram,2024-07-18 22:08:59,Delhi,0.02,Neutral,TXN_000658,2024-07-18 22:08:59,2,720,Delhi,Monsoon,Social Media,5,1,1,1,0.0,55.0,1
TWT_011,Lemon Cranberry Protein Bars - Box of 8,The Whole Truth,Protein Bars,"Natural Flavoring, Cocoa, Whey Protein, Almonds, Dates",1,1000,0,612,525,4.4,163,12.0,Paper-based,REV_000665,Too expensive for the quality offered.,2,Own Website,2024-05-22 13:43:55,Delhi,-0.7,Negative,TXN_000665,2024-05-22 13:43:55,3,1000,Delhi,Summer,Online,5,1,1,1,0.0,55.0,1
TWT_021,71% Dark Chocolate Sweetened with Dates - Pack of 3,The Whole Truth,Dark Chocolate,"Cocoa, Almonds, Cocoa Butter, Dates",1,1047,0,751,215,3.8,97,12.0,Eco-friendly,REV_000671,Average taste and texture.,3,Instagram,2024-03-01 23:39:07,,0.14,Positive,TXN_000671,2024-03-01 23:39:07,2,1047,Delhi,Summer,Website Direct,4,1,1,0,1.0,30.0,1
TWT_018,CRUNCHY - Peanut Spread With Dates - Box of 325g,The Whole Truth,Peanut Butter,"Peanuts, Dates, Sea Salt",0,249,0,570,291,4.5,97,24.0,Paper-based,REV_000672,"Regular product, meets basic expectations.",3,Amazon,2024-09-03 19:44:36,Delhi,-0.05,Neutral,TXN_000672,2024-09-03 19:44:36,3,249,Delhi,Monsoon,Marketplace,3,1,0,0,1.0,55.0,0
TWT_010,Double Cocoa Protein Bars - Box of 8,The Whole Truth,Protein Bars,"Natural Flavoring, Cocoa Powder, Cocoa, Dates",1,800,0,571,433,4.5,180,18.0,Eco-friendly,REV_000675,Finally found a healthy snack option that tastes good.,5,Swiggy Instamart,2024-11-24 9:28:21,,0.59,Positive,TXN_000675,2024-11-24 9:28:21,5,800,Delhi,Festive,Social Media,4,1,1,0,0.0,55.0,1
TWT_024,Almond Millet Cocoa - Pack of 8 Millet Bars,The Whole Truth,Millet Bars,"Nuts, Millet, Natural Flavoring, Cocoa",1,1000,0,911,629,4.0,32,24.0,Paper-based,REV_000679,Outstanding value for money and great taste.,5,Instagram,2023-04-23 2:10:11,Delhi,0.46,Positive,TXN_000679,2023-04-23 2:10:11,2,1000,Delhi,Summer,Website Direct,4,0,1,0,1.0,21.0,1
TWT_012,Coffee Cocoa Protein Bars - Box of 8,The Whole Truth,Protein Bars,"Cocoa Powder, Dates, Almonds, Coffee Extract, Whey Protein, Natural Flavoring",0,800,0,975,519,4.4,160,18.0,Eco-friendly,REV_000692,Amazing product! Really helps with my fitness goals.,5,Flipkart,2024-02-13 14:18:32,Delhi,0.71,Positive,TXN_000692,2024-02-13 14:18:32,1,800,Delhi,Winter,Website Direct,6,1,1,1,0.0,30.0,1
TWT_022,Almond Choco Fudge - Box of 10,The Whole Truth,Energy Bars,"Cocoa, Dried Fruits, Nuts, Seeds, Dates",0,750,0,730,810,3.8,99,18.0,Eco-friendly,REV_000694,Overpriced compared to competitors.,1,Amazon,2023-05-01 9:02:34,Delhi,-0.5,Negative,TXN_000694,2023-05-01 9:02:34,3,750,Delhi,Summer,Online,5,1,1,0,0.0,40.0,0
TWT_016,"Nuts, Fruits & Seeds Muesli - Pack of - 350g x 1",The Whole Truth,Muesli,"Dates, Almonds, Dried Fruits, Oats, Seeds",1,349,0,938,1262,4.1,119,24.0,Paper-based,REV_000697,Overpriced compared to competitors.,2,Flipkart,2023-09-06 14:26:06,,-0.99,Negative,TXN_000697,2023-09-06 14:26:06,1,349,Delhi,Monsoon,Online,5,1,0,0,1.0,50.0,0
TWT_021,71% Dark Chocolate Sweetened with Dates - Pack of 3,The Whole Truth,Dark Chocolate,"Cocoa, Cocoa Powder, Cocoa Butter, Almonds",1,1047,0,903,682,3.7,48,12.0,Paper-based,REV_000705,Outstanding value for money and great taste.,4,Nykaa,2024-12-19 20:47:54,Delhi,0.47,Positive,TXN_000705,2024-12-19 20:47:54,2,1047,Delhi,Winter,Online,4,0,1,0,0.0,55.0,1
TWT_024,Almond Millet Cocoa - Pack of 8 Millet Bars,The Whole Truth,Millet Bars,"Dates, Cocoa, Natural Flavoring, Nuts, Millet, Cocoa Powder",1,1000,0,911,1128,4.3,194,12.0,Recyclable Plastic,REV_000719,Finally found a healthy snack option that tastes good.,5,Instagram,2024-04-16 14:14:27,Delhi,0.51,Positive,TXN_000719,2024-04-16 14:14:27,1,1000,Delhi,Summer,Marketplace,6,1,1,0,1.0,40.0,1
TWT_021,71% Dark Chocolate Sweetened with Dates - Pack of 3,The Whole Truth,Dark Chocolate,"Cocoa Butter, Cocoa, Almonds, Cocoa Powder",0,1047,0,843,1056,4.2,126,24.0,Eco-friendly,REV_000726,"Regular product, meets basic expectations.",3,BigBasket,2023-10-24 14:15:21,Delhi,0.13,Positive,TXN_000726,2023-10-24 14:15:21,5,1047,Delhi,Festive,App,4,0,1,0,0.0,30.0,1
TWT_020,CRUNCHY- Unsweetened Peanut Butter - Pack of 325g,The Whole Truth,Peanut Butter,"Dates, Sea Salt, Peanuts",0,225,0,953,358,4.0,83,24.0,Paper-based,REV_000738,Good for the price range.,3,Nykaa,2023-05-06 18:18:48,Delhi,0.17,Positive,TXN_000738,2023-05-06 18:18:48,3,225,Delhi,Summer,Marketplace,3,1,0,0,1.0,40.0,1
TWT_019,CREAMY- Unsweetened Peanut Butter - Pack of 325g,The Whole Truth,Peanut Butter,"Dates, Peanuts, Sea Salt",1,225,0,710,736,4.2,86,18.0,Paper-based,REV_000739,Love the clean ingredients and natural taste.,4,Swiggy Instamart,2023-10-25 22:04:13,Delhi,0.79,Positive,TXN_000739,2023-10-25 22:04:13,5,225,Delhi,Festive,Marketplace,3,1,0,0,1.0,50.0,1
TWT_022,Almond Choco Fudge - Box of 10,The Whole Truth,Energy Bars,"Dried Fruits, Dates, Nuts, Seeds, Cocoa",0,750,0,988,916,3.6,167,18.0,Recyclable Plastic,REV_000742,Highly recommend for health-conscious people.,5,Nykaa,2024-10-06 22:03:38,Delhi,0.51,Positive,TXN_000742,2024-10-06 22:03:38,3,750,Delhi,Festive,Online,5,1,1,0,0.0,40.0,0
TWT_024,Almond Millet Cocoa - Pack of 8 Millet Bars,The Whole Truth,Millet Bars,"Millet, Nuts, Dates, Cocoa Powder",1,1000,0,911,1323,4.1,123,18.0,Eco-friendly,REV_000749,"Decent product overall, nothing exceptional.",3,Instagram,2023-09-26 17:16:18,Delhi,0.15,Positive,TXN_000749,2023-09-26 17:16:18,2,1000,Delhi,Monsoon,App,4,1,1,0,0.0,30.0,1
TWT_023,Double Cocoa Mini Protein Bars - Box of 12,The Whole Truth,Mini Bars,"Cocoa, Cocoa Powder, Protein Powder, Dates",1,720,0,649,326,4.2,190,12.0,Paper-based,REV_000751,Good for the price range.,3,Nykaa,2023-12-13 3:48:22,Delhi,-0.11,Negative,TXN_000751,2023-12-13 3:48:22,3,720,Delhi,Winter,App,4,1,1,1,0.0,30.0,1
TWT_022,Almond Choco Fudge - Box of 10,The Whole Truth,Energy Bars,"Cocoa, Seeds, Nuts, Dried Fruits, Dates",0,750,0,724,229,4.4,64,18.0,Recyclable Plastic,REV_000760,Amazing product! Really helps with my fitness goals.,5,BigBasket,2024-11-27 16:43:49,Delhi,0.54,Positive,TXN_000760,2024-11-27 16:43:49,2,750,Delhi,Festive,Website Direct,5,1,1,0,0.0,55.0,0
TWT_024,Almond Millet Cocoa - Pack of 8 Millet Bars,The Whole Truth,Millet Bars,"Millet, Cocoa Powder, Cocoa, Dates, Natural Flavoring",0,1000,0,722,1105,3.8,200,24.0,Paper-based,REV_000768,Great quality and perfect for post-workout nutrition.,5,Nykaa,2023-12-05 1:51:26,Delhi,0.66,Positive,TXN_000768,2023-12-05 1:51:26,3,1000,Delhi,Winter,Website Direct,5,1,1,0,0.0,21.0,1
TWT_015,Choco Fruit Crunch Muesli - Pack of - 350g x 1,The Whole Truth,Muesli,"Dates, Almonds, Raisins, Dried Fruits, Seeds, Oats",1,499,0,1058,344,4.3,52,12.0,Recyclable Plastic,REV_000773,Average taste and texture.,3,BigBasket,2023-03-16 13:50:56,Delhi,-0.02,Neutral,TXN_000773,2023-03-16 13:50:56,3,499,Delhi,Summer,Website Direct,6,1,0,0,0.0,40.0,0
TWT_024,Almond Millet Cocoa - Pack of 8 Millet Bars,The Whole Truth,Millet Bars,"Millet, Natural Flavoring, Nuts, Dates, Cocoa Powder, Cocoa",0,1000,0,746,1164,3.6,166,18.0,Paper-based,REV_000776,Good for the price range.,3,Flipkart,2024-02-17 11:09:37,Delhi,0.15,Positive,TXN_000776,2024-02-17 11:09:37,1,1000,Delhi,Winter,Marketplace,6,1,1,0,0.0,40.0,1
TWT_013,Peanut Butter Protein Bars - Box of 8,The Whole Truth,Protein Bars,"Almonds, Dates, Natural Flavoring, Cocoa, Whey Protein",1,800,0,715,1133,4.0,128,18.0,Eco-friendly,REV_000809,"Regular product, meets basic expectations.",3,Flipkart,2024-11-04 16:19:12,Delhi,-0.02,Neutral,TXN_000809,2024-11-04 16:19:12,1,800,Delhi,Festive,Online,5,1,1,1,1.0,50.0,1
TWT_021,71% Dark Chocolate Sweetened with Dates - Pack of 3,The Whole Truth,Dark Chocolate,"Dates, Almonds, Cocoa Powder, Cocoa",0,1047,0,903,870,3.6,59,12.0,Eco-friendly,REV_000812,Excellent protein content and no artificial flavors.,5,Nykaa,2024-11-12 23:50:32,Delhi,0.54,Positive,TXN_000812,2024-11-12 23:50:32,3,1047,Delhi,Festive,App,4,1,1,0,0.0,40.0,1
TWT_021,71% Dark Chocolate Sweetened with Dates - Pack of 3,The Whole Truth,Dark Chocolate,"Dates, Almonds, Cocoa, Cocoa Butter, Cocoa Powder",1,1047,0,875,348,4.3,69,24.0,Recyclable Plastic,REV_000819,Excellent protein content and no artificial flavors.,4,Amazon,2024-05-24 17:27:17,,0.61,Positive,TXN_000819,2024-05-24 17:27:17,2,1047,Delhi,Summer,Marketplace,5,1,1,0,0.0,30.0,1
TWT_010,Double Cocoa Protein Bars - Box of 8,The Whole Truth,Protein Bars,"Whey Protein, Cocoa Powder, Cocoa, Natural Flavoring, Dates",0,800,0,813,1467,3.9,198,18.0,Recyclable Plastic,REV_000836,Expected more from this brand.,1,BigBasket,2023-07-23 15:22:14,Delhi,-0.47,Negative,TXN_000836,2023-07-23 15:22:14,1,800,Delhi,Monsoon,Marketplace,5,1,1,1,0.0,21.0,1
TWT_014,All in One - Box of 8 Protein Bars,The Whole Truth,Protein Bars,"Natural Flavoring, Dates, Almonds",1,850,0,761,853,3.6,127,12.0,Paper-based,REV_000839,Packaging was damaged on arrival.,2,Flipkart,2023-07-06 13:50:02,Delhi,-0.96,Negative,TXN_000839,2023-07-06 13:50:02,3,850,Delhi,Monsoon,App,3,1,0,0,1.0,50.0,1
TWT_023,Double Cocoa Mini Protein Bars - Box of 12,The Whole Truth,Mini Bars,"Dates, Cocoa Powder, Protein Powder",0,720,0,937,1320,4.5,36,18.0,Eco-friendly,REV_000868,"Regular product, meets basic expectations.",3,BigBasket,2024-02-03 20:44:54,Delhi,0.11,Positive,TXN_000868,2024-02-03 20:44:54,1,720,Delhi,Winter,Website Direct,3,1,1,1,0.0,21.0,1
TWT_010,Double Cocoa Protein Bars - Box of 8,The Whole Truth,Protein Bars,"Whey Protein, Almonds, Cocoa, Cocoa Powder",1,800,0,636,1089,3.7,145,24.0,Paper-based,REV_000885,Packaging was damaged on arrival.,1,Instagram,2023-03-10 4:14:35,Delhi,-0.92,Negative,TXN_000885,2023-03-10 4:14:35,2,800,Delhi,Summer,Social Media,4,0,1,1,1.0,40.0,1
TWT_022,Almond Choco Fudge - Box of 10,The Whole Truth,Energy Bars,"Dried Fruits, Dates, Nuts",0,750,0,802,941,4.0,197,18.0,Eco-friendly,REV_000914,Packaging was damaged on arrival.,1,Swiggy Instamart,2023-11-10 5:02:07,Delhi,-0.89,Negative,TXN_000914,2023-11-10 5:02:07,3,750,Delhi,Festive,App,3,1,0,0,0.0,30.0,0
TWT_019,CREAMY- Unsweetened Peanut Butter - Pack of 325g,The Whole Truth,Peanut Butter,"Sea Salt, Peanuts, Dates",1,225,0,445,291,4.2,179,24.0,Paper-based,REV_000919,Standard protein supplement.,3,BigBasket,2024-08-20 4:02:14,Delhi,-0.12,Negative,TXN_000919,2024-08-20 4:02:14,2,225,Delhi,Monsoon,Online,3,1,0,0,1.0,21.0,1
TWT_023,Double Cocoa Mini Protein Bars - Box of 12,The Whole Truth,Mini Bars,"Almonds, Cocoa, Dates, Cocoa Powder",1,720,0,753,539,3.6,185,18.0,Recyclable Plastic,REV_000929,Love the clean ingredients and natural taste.,5,Swiggy Instamart,2024-09-10 21:47:06,Delhi,0.84,Positive,TXN_000929,2024-09-10 21:47:06,2,720,Delhi,Monsoon,Online,4,1,1,0,0.0,21.0,1
TWT_010,Double Cocoa Protein Bars - Box of 8,The Whole Truth,Protein Bars,"Cocoa Powder, Natural Flavoring, Whey Protein, Dates, Cocoa",1,800,0,813,747,3.8,188,24.0,Paper-based,REV_000937,Good for the price range.,3,BigBasket,2023-06-17 20:29:42,,0.03,Neutral,TXN_000937,2023-06-17 20:29:42,3,800,Delhi,Monsoon,Online,5,1,1,1,0.0,40.0,1
TWT_021,71% Dark Chocolate Sweetened with Dates - Pack of 3,The Whole Truth,Dark Chocolate,"Almonds, Cocoa Powder, Dates, Cocoa, Cocoa Butter",0,1047,0,894,1067,3.9,162,18.0,Paper-based,REV_000940,Great quality and perfect for post-workout nutrition.,5,Swiggy Instamart,2024-02-24 12:36:50,Delhi,0.59,Positive,TXN_000940,2024-02-24 12:36:50,1,1047,Delhi,Winter,Website Direct,5,1,1,0,0.0,40.0,1
TWT_023,Double Cocoa Mini Protein Bars - Box of 12,The Whole Truth,Mini Bars,"Almonds, Dates, Protein Powder",1,720,0,903,644,3.8,75,12.0,Paper-based,REV_000943,Poor quality control and taste.,2,Amazon,2024-01-23 9:06:49,Delhi,-0.97,Negative,TXN_000943,2024-01-23 9:06:49,1,720,Delhi,Winter,App,3,1,0,1,0.0,50.0,1
TWT_021,71% Dark Chocolate Sweetened with Dates - Pack of 3,The Whole Truth,Dark Chocolate,"Cocoa Powder, Dates, Cocoa",0,1047,0,821,1314,4.4,40,24.0,Eco-friendly,REV_000944,"Regular product, meets basic expectations.",3,Flipkart,2024-07-06 4:15:23,Delhi,0.13,Positive,TXN_000944,2024-07-06 4:15:23,1,1047,Delhi,Monsoon,App,3,1,1,0,1.0,21.0,1
TWT_022,Almond Choco Fudge - Box of 10,The Whole Truth,Energy Bars,"Seeds, Dates, Nuts",0,750,0,724,649,3.6,67,24.0,Eco-friendly,REV_000956,Acceptable quality for the price.,3,BigBasket,2024-01-20 1:44:57,Delhi,0.03,Neutral,TXN_000956,2024-01-20 1:44:57,1,750,Delhi,Winter,Social Media,3,1,0,0,1.0,40.0,0
TWT_021,71% Dark Chocolate Sweetened with Dates - Pack of 3,The Whole Truth,Dark Chocolate,"Almonds, Dates, Cocoa Powder, Cocoa, Cocoa Butter",1,1047,0,843,1204,4.4,38,18.0,Paper-based,REV_000967,Average taste and texture.,3,BigBasket,2024-05-15 15:44:55,Delhi,-0.17,Negative,TXN_000967,2024-05-15 15:44:55,1,1047,Delhi,Summer,Website Direct,5,1,1,0,0.0,40.0,1
TWT_021,71% Dark Chocolate Sweetened with Dates - Pack of 3,The Whole Truth,Dark Chocolate,"Dates, Almonds, Cocoa Powder, Cocoa",1,1047,0,894,1361,4.4,72,18.0,Recyclable Plastic,REV_000973,Standard protein supplement.,3,Swiggy Instamart,2023-04-15 5:46:04,Delhi,0.14,Positive,TXN_000973,2023-04-15 5:46:04,3,1047,Delhi,Summer,Online,4,1,1,0,1.0,50.0,1
TWT_022,Almond Choco Fudge - Box of 10,The Whole Truth,Energy Bars,"Dried Fruits, Nuts, Seeds",0,750,0,860,557,4.1,176,12.0,Recyclable Plastic,REV_000992,Great quality and perfect for post-workout nutrition.,5,Instagram,2024-11-12 23:58:49,Delhi,0.6,Positive,TXN_000992,2024-11-12 23:58:49,2,750,Delhi,Festive,Social Media,3,0,0,0,1.0,21.0,0
TWT_024,Almond Millet Cocoa - Pack of 8 Millet Bars,The Whole Truth,Millet Bars,"Natural Flavoring, Cocoa Powder, Millet",0,1000,0,683,1154,3.9,122,12.0,Eco-friendly,REV_000996,Great quality and perfect for post-workout nutrition.,4,Own Website,2024-02-20 22:36:59,Delhi,0.62,Positive,TXN_000996,2024-02-20 22:36:59,2,1000,Delhi,Winter,Social Media,3,0,1,0,0.0,30.0,1
TWT_021,71% Dark Chocolate Sweetened with Dates - Pack of 3,The Whole Truth,Dark Chocolate,"Cocoa Butter, Cocoa, Almonds",1,1047,0,875,1466,4.5,116,12.0,Recyclable Plastic,REV_001009,"Disappointing purchase, won't buy again.",1,Amazon,2024-05-06 18:21:34,Delhi,-0.34,Negative,TXN_001009,2024-05-06 18:21:34,2,1047,Delhi,Summer,Marketplace,3,0,1,0,0.0,50.0,1
TWT_017,No Added Sugar 5 Grain Muesli - Pack of - 350g x 1,The Whole Truth,Muesli,"Dates, Dried Fruits, Almonds, Oats, Raisins, Seeds",0,349,0,766,291,4.5,145,24.0,Recyclable Plastic,REV_001026,Highly recommend for health-conscious people.,5,Flipkart,2023-07-20 22:43:10,Delhi,0.89,Positive,TXN_001026,2023-07-20 22:43:10,2,349,Delhi,Monsoon,Marketplace,6,1,0,0,0.0,40.0,0
TWT_022,Almond Choco Fudge - Box of 10,The Whole Truth,Energy Bars,"Seeds, Cocoa, Dates, Nuts, Dried Fruits",0,750,0,802,1375,4.5,90,18.0,Eco-friendly,REV_001028,Excellent protein content and no artificial flavors.,5,Swiggy Instamart,2024-06-02 17:07:15,Delhi,0.69,Positive,TXN_001028,2024-06-02 17:07:15,3,750,Delhi,Monsoon,App,5,1,1,0,1.0,21.0,0
TWT_021,71% Dark Chocolate Sweetened with Dates - Pack of 3,The Whole Truth,Dark Chocolate,"Dates, Cocoa Powder, Cocoa Butter",0,1047,0,903,1193,4.4,60,18.0,Recyclable Plastic,REV_001046,Finally found a healthy snack option that tastes good.,4,Nykaa,2023-05-01 7:54:15,Delhi,0.74,Positive,TXN_001046,2023-05-01 7:54:15,1,1047,Delhi,Summer,App,3,1,1,0,1.0,50.0,1
TWT_024,Almond Millet Cocoa - Pack of 8 Millet Bars,The Whole Truth,Millet Bars,"Cocoa, Nuts, Cocoa Powder, Natural Flavoring, Dates",1,1000,0,683,393,3.7,136,18.0,Recyclable Plastic,REV_001071,"Decent product overall, nothing exceptional.",3,Own Website,2024-02-03 16:05:01,Delhi,-0.17,Negative,TXN_001071,2024-02-03 16:05:01,2,1000,Delhi,Winter,App,5,1,1,0,0.0,55.0,1
TWT_023,Double Cocoa Mini Protein Bars - Box of 12,The Whole Truth,Mini Bars,"Almonds, Dates, Cocoa, Cocoa Powder",0,720,0,1034,1107,3.9,101,24.0,Paper-based,REV_001074,Standard protein supplement.,3,Flipkart,2024-11-16 23:03:03,Delhi,0.1,Neutral,TXN_001074,2024-11-16 23:03:03,5,720,Delhi,Festive,Online,4,1,1,0,0.0,21.0,1
TWT_023,Double Cocoa Mini Protein Bars - Box of 12,The Whole Truth,Mini Bars,"Cocoa, Almonds, Dates, Cocoa Powder, Protein Powder",0,720,0,649,690,3.9,181,24.0,Eco-friendly,REV_001076,Finally found a healthy snack option that tastes good.,5,Nykaa,2023-03-02 5:03:59,Delhi,0.67,Positive,TXN_001076,2023-03-02 5:03:59,3,720,Delhi,Summer,Marketplace,5,1,1,1,1.0,55.0,1
TWT_024,Almond Millet Cocoa - Pack of 8 Millet Bars,The Whole Truth,Millet Bars,"Nuts, Dates, Cocoa Powder, Natural Flavoring",1,1000,0,746,573,4.4,82,24.0,Eco-friendly,REV_001077,Love the clean ingredients and natural taste.,4,Flipkart,2024-04-10 9:45:00,Delhi,0.8,Positive,TXN_001077,2024-04-10 9:45:00,1,1000,Delhi,Summer,Online,4,1,1,0,1.0,21.0,1
TWT_017,No Added Sugar 5 Grain Muesli - Pack of - 350g x 1,The Whole Truth,Muesli,"Dates, Almonds, Seeds, Oats, Dried Fruits",0,349,0,658,336,3.8,196,24.0,Eco-friendly,REV_001152,Love the clean ingredients and natural taste.,5,Instagram,2024-09-21 11:34:25,Delhi,0.98,Positive,TXN_001152,2024-09-21 11:34:25,3,349,Delhi,Monsoon,App,5,1,0,0,0.0,21.0,0
TWT_023,Double Cocoa Mini Protein Bars - Box of 12,The Whole Truth,Mini Bars,"Cocoa, Almonds, Protein Powder, Cocoa Powder, Dates",1,720,0,903,1388,4.2,149,24.0,Paper-based,REV_001163,Good for the price range.,3,Amazon,2023-10-05 19:23:03,Delhi,-0.03,Neutral,TXN_001163,2023-10-05 19:23:03,4,720,Delhi,Festive,Social Media,5,1,1,1,1.0,40.0,1
TWT_023,Double Cocoa Mini Protein Bars - Box of 12,The Whole Truth,Mini Bars,"Protein Powder, Cocoa, Cocoa Powder, Dates, Almonds",0,720,0,753,1121,4.4,43,24.0,Eco-friendly,REV_001180,Acceptable quality for the price.,3,Swiggy Instamart,2023-06-20 9:07:09,Delhi,0.05,Neutral,TXN_001180,2023-06-20 9:07:09,2,720,Delhi,Monsoon,App,5,1,1,1,1.0,30.0,1
TWT_022,Almond Choco Fudge - Box of 10,The Whole Truth,Energy Bars,"Seeds, Dates, Nuts, Cocoa, Dried Fruits",0,750,0,724,1185,4.1,73,24.0,Paper-based,REV_001192,Great quality and perfect for post-workout nutrition.,4,BigBasket,2023-10-15 9:44:29,Delhi,0.7,Positive,TXN_001192,2023-10-15 9:44:29,4,750,Delhi,Festive,Marketplace,5,1,1,0,1.0,21.0,0
TWT_016,"Nuts, Fruits & Seeds Muesli - Pack of - 350g x 1",The Whole Truth,Muesli,"Oats, Raisins, Seeds, Dates, Dried Fruits",1,349,0,594,597,4.1,43,24.0,Recyclable Plastic,REV_001211,Love the clean ingredients and natural taste.,4,Amazon,2024-05-21 9:39:52,Delhi,0.65,Positive,TXN_001211,2024-05-21 9:39:52,1,349,Delhi,Summer,App,5,1,0,0,1.0,50.0,0
TWT_017,No Added Sugar 5 Grain Muesli - Pack of - 350g x 1,The Whole Truth,Muesli,"Seeds, Raisins, Almonds, Dates",1,349,0,820,580,3.7,74,18.0,Eco-friendly,REV_001249,Outstanding value for money and great taste.,4,Nykaa,2024-01-04 12:14:44,Delhi,0.95,Positive,TXN_001249,2024-01-04 12:14:44,1,349,Delhi,Winter,Marketplace,4,1,0,0,1.0,30.0,0
TWT_021,71% Dark Chocolate Sweetened with Dates - Pack of 3,The Whole Truth,Dark Chocolate,"Cocoa Powder, Cocoa, Almonds, Dates, Cocoa Butter",1,1047,0,843,605,4.1,61,12.0,Recyclable Plastic,REV_001255,Highly recommend for health-conscious people.,5,BigBasket,2024-05-21 5:51:49,Delhi,0.75,Positive,TXN_001255,2024-05-21 5:51:49,3,1047,Delhi,Summer,Website Direct,5,1,1,0,1.0,21.0,1
TWT_015,Choco Fruit Crunch Muesli - Pack of - 350g x 1,The Whole Truth,Muesli,"Oats, Raisins, Dates, Almonds",1,499,0,918,495,4.4,118,24.0,Paper-based,REV_001259,Finally found a healthy snack option that tastes good.,4,Nykaa,2024-09-19 22:35:20,Delhi,0.55,Positive,TXN_001259,2024-09-19 22:35:20,3,499,Delhi,Monsoon,Website Direct,4,1,0,0,0.0,50.0,0
TWT_023,Double Cocoa Mini Protein Bars - Box of 12,The Whole Truth,Mini Bars,"Almonds, Dates, Cocoa Powder, Cocoa",0,720,0,649,616,4.0,124,18.0,Recyclable Plastic,REV_001280,Excellent protein content and no artificial flavors.,4,Nykaa,2024-12-27 19:42:35,Delhi,0.59,Positive,TXN_001280,2024-12-27 19:42:35,1,720,Delhi,Winter,Marketplace,4,1,1,0,1.0,30.0,1
TWT_019,CREAMY- Unsweetened Peanut Butter - Pack of 325g,The Whole Truth,Peanut Butter,"Sea Salt, Peanuts, Dates",0,225,0,957,1307,4.0,89,24.0,Paper-based,REV_001296,Great quality and perfect for post-workout nutrition.,5,Amazon,2023-03-18 6:09:19,Delhi,0.41,Positive,TXN_001296,2023-03-18 6:09:19,1,225,Delhi,Summer,Online,3,1,0,0,0.0,21.0,1
TWT_023,Double Cocoa Mini Protein Bars - Box of 12,The Whole Truth,Mini Bars,"Protein Powder, Almonds, Cocoa, Dates",1,720,0,902,1257,4.3,185,12.0,Eco-friendly,REV_001297,Standard protein supplement.,3,Instagram,2024-02-26 3:19:33,Delhi,-0.13,Negative,TXN_001297,2024-02-26 3:19:33,2,720,Delhi,Winter,Online,4,1,1,1,0.0,50.0,1
TWT_021,71% Dark Chocolate Sweetened with Dates - Pack of 3,The Whole Truth,Dark Chocolate,"Almonds, Cocoa, Cocoa Butter",0,1047,0,751,1337,4.0,125,18.0,Eco-friendly,REV_001318,Love the clean ingredients and natural taste.,5,Instagram,2024-02-05 19:32:17,Delhi,0.97,Positive,TXN_001318,2024-02-05 19:32:17,2,1047,Delhi,Winter,Website Direct,3,0,1,0,1.0,50.0,1
TWT_022,Almond Choco Fudge - Box of 10,The Whole Truth,Energy Bars,"Cocoa, Seeds, Nuts",1,750,0,819,349,4.2,63,24.0,Paper-based,REV_001321,Highly recommend for health-conscious people.,5,Own Website,2024-05-16 19:00:18,Delhi,0.83,Positive,TXN_001321,2024-05-16 19:00:18,2,750,Delhi,Summer,Online,3,0,1,0,0.0,21.0,0
TWT_022,Almond Choco Fudge - Box of 10,The Whole Truth,Energy Bars,"Dried Fruits, Nuts, Dates, Seeds",0,750,0,724,1480,3.7,172,24.0,Eco-friendly,REV_001370,Packaging was damaged on arrival.,1,BigBasket,2024-07-19 2:43:13,Delhi,-0.55,Negative,TXN_001370,2024-07-19 2:43:13,1,750,Delhi,Monsoon,Online,4,1,0,0,1.0,21.0,0
TWT_023,Double Cocoa Mini Protein Bars - Box of 12,The Whole Truth,Mini Bars,"Almonds, Cocoa Powder, Cocoa, Protein Powder, Dates",0,720,0,902,523,3.6,95,12.0,Paper-based,REV_001374,Highly recommend for health-conscious people.,5,Instagram,2024-10-18 21:53:40,Delhi,0.87,Positive,TXN_001374,2024-10-18 21:53:40,5,720,Delhi,Festive,Website Direct,5,1,1,1,1.0,40.0,1
